email	org	source_url	verdict	source_kind
usarmy.jbsa.acc-micc.list.hq-sbs-irwin@army.mil	U.S. Army - Arizona	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-ypg@army.mil	U.S. Army - Arizona	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
dll-ceswldeputyforsmallbusiness@usace.army.mil	U.S. Army - Arkansas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
splsmallbusiness@usace.army.mil	U.S. Army - California	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-carson@army.mil	U.S. Army - Colorado	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.de.dearng.list.uspfo-contracting@army.mil	U.S. Army - Delaware	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.orlando.peo-stri.list.office-of-small-business-programs@army.mil	U.S. Army - Florida	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-stewart@army.mil	U.S. Army - Georgia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-benning@army.mil	U.S. Army - Georgia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-gordon@army.mil	U.S. Army - Georgia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.ga.gaarng.list.ngga-uspfo-contracting-acl@army.mil	U.S. Army - Georgia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.gu.guarng.list.uspfo-purchasing-and-contracting@army.mil	U.S. Army - Guam	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.hi.hiarng.list.nghi-staff-uspfo2@mail.mil	U.S. Army - Hawaii	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
sb.poh@usace.army.mil	U.S. Army - Hawaii	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.ria.asc.mbx.sb@army.mil	U.S. Army - Illinois	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.il.ilarng.list.staff-uspfo@army.mil	U.S. Army - Illinois	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
lrc.sbo@usace.army.mil	U.S. Army - Illinois	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
cemvr-sb-web@usace.army.mil	U.S. Army - Illinois	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.id.idarng.list.ngid-uspfo-contracting@army.mil	U.S. Army - Indiana	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-riley@army.mil	U.S. Army - Kansas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-leavenworth@army.mil	U.S. Army - Kansas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-campbell@army.mil	U.S. Army - Kentucky	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-knox@army.mil	U.S. Army - Kentucky	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.ky.kyarng.list.uspfo-purchasiand-contracting-ngb-nested@army.mil	U.S. Army - Kentucky	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-polk@army.mil	U.S. Army - Louisiana	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.la.laarng.mbx.uspfo-purchasing-and-contracting@army.mil	U.S. Army - Louisiana	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
sbo-lrl@usace.army.mil	U.S. Army - Louisiana	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.apg.cecom.mbx.small-business-outreach@army.mil	U.S. Army - Maryland	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.md.mdarng.list.uspfo-arpc@army.mil	U.S. Army - Maryland	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ngma-uspfo-contracting@army.mil	U.S. Army - Massachusetts	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.mi.miarng.mbx.uspfo-pc@army.mil	U.S. Army - Michigan	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.detroit.tacom.mbx.lcmc-osbp@army.mil	U.S. Army - Michigan	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
lre.sbo@usace.army.mil	U.S. Army - Michigan	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
sbo-mvp@usace.army.mil	U.S. Army - Minnesota	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.ms.msarng.mbx.uspfo-purchasing-and-contracting@army.mil	U.S. Army - Mississippi	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
sbo-mvk@usace.army.mil	U.S. Army - Mississippi	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-leonardwood@army.mil	U.S. Army - Missouri	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.mo.moarng.mbx.uspfo-contracting@army.mil	U.S. Army - Missouri	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
cemvs-sbo@usace.army.mil	U.S. Army - Missouri	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ngmt-arng-pandc@army.mil	U.S. Army - Montana	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
cenwo-sb@usace.army.mil	U.S. Army - Nebraska	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.nh.nharng.list.contracting-office@mail.mil	U.S. Army - New Hampshire	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.pica.acc.mbx.acc-nj-sbo@army.mil	U.S. Army - New Jersey	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.nj.njarng.mbx.uspfo-purchasing-and-contracting@army.mil	U.S. Army - New Jersey	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
albuquerque.smallbusiness@usace.army.mil	U.S. Army - New Mexico	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-drum@army.mil	U.S. Army - New York	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-westpoint@army.mil	U.S. Army - New York	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
scs-ny@army.mil	U.S. Army - New York	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
lrp.sbo@usace.army.mil	U.S. Army - New York	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-bragg@army.mil	U.S. Army - North Carolina	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.nd.ndarng.list.pc@army.mil	U.S. Army - North Dakota	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.oh.oharng.list.uspfo-purchasing-and-contracting-office@army.mil	U.S. Army - Ohio	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-sill@army.mil	U.S. Army - Oklahoma	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.ok.okarng.mesg.j8-contracting@army.mil	U.S. Army - Oklahoma	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ceswt-osbp@usace.army.mil	U.S. Army - Oklahoma	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.or.orarng.mbx.j8-pandc@army.mil	U.S. Army - Oregon	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
cenwp-sb@usace.army.mil	U.S. Army - Oregon	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-carlisle@army.mil	U.S. Army - Pennsylvania	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.pa.paarng.list.staff-uspfo-p-c@army.mil	U.S. Army - Pennsylvania	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
cenap-sb@usace.army.mil	U.S. Army - Pennsylvania	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.ri.riarng.list.staff-pandc@army.mil	U.S. Army - Rhode Island	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-jackson@army.mil	U.S. Army - South Carolina	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
cesac-sb@usace.army.mil	U.S. Army - South Carolina	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
mvm_smallbusinessprograms@usace.army.mil	U.S. Army - Tennessee	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
sbo-lrd@usace.army.mil	U.S. Army - Tennessee	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-bliss@army.mil	U.S. Army - Texas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-hood@army.mil	U.S. Army - Texas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-fsh@army.mil	U.S. Army - Texas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-irc@army.mil	U.S. Army - Texas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ceswfddsa@usace.army.mil	U.S. Army - Texas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
swg-sb@usace.army.mil	U.S. Army - Texas	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-dpg@army.mil	U.S. Army - Utah	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ngut-pc@army.mil	U.S. Army - Utah	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-eustis@army.mil	U.S. Army - Virginia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-lee@army.mil	U.S. Army - Virginia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-belvoir@army.mil	U.S. Army - Virginia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
vaarngg8aso@army.mil	U.S. Army - Virginia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
agc-sb-forum@usace.army.mil	U.S. Army - Virginia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
hecsasmallbusinessprogram@usace.army.mil	U.S. Army - Virginia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-jblm@army.mil	U.S. Army - Washington	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
usarmy.jbsa.acc-micc.list.hq-sbs-mccoy@army.mil	U.S. Army - Washington	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.wa.waarng.list.pnc@army.mil	U.S. Army - Washington	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ngwv-pfo-pc@army.mil	U.S. Army - West Virginia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
lrh.small.business@usace.army.mil	U.S. Army - West Virginia	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
ng.wi.wiarng.list.wpfo-p@army.mil	U.S. Army - Wisconsin	https://api.army.mil/e2/c/downloads/2026/07/23/9827ee0c/army-small-business-offices-by-state.pdf	CONFIRMED	html
lori.haozous@domail.maricopa.edu	Arizona APEX Accelerator	https://arizonaapex.org/contact	CONFIRMED	html
nichole.jackson@domail.maricopa.edu	Arizona APEX Accelerator	https://arizonaapex.org/contact	CONFIRMED	html
osd.business.defense@mail.mil	404 Error Page	https://business.defense.gov/Contact/	CONFIRMED	html
smallbusinesscenterinbox@dcma.mil	Defense Contract Management Agency (DCMA)	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
disa.meade.osbp.mbx.disa-small-business-office@mail.mil	Defense Information Systems Agency (DISA)	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
greg.davis@dmea.osd.mil	Defense Microelectronics Activity (DMEA)	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
answerdesk@airforcesmallbiz.org	Department of the Air Force	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
OSBP.info@navy.mil	Department of the Navy	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
asbpolicy@fdic.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
smallbusiness@nasa.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
OSDBU@nsf.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
smallbusiness@nrc.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
sdphelp@si.edu	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
smallbusiness@ssa.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
osdbu@usaid.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
OSDBU@doc.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
small.business@ed.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
smallbusiness@hq.doe.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
sbmail@hhs.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
DHSOSDBU@hq.dhs.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
Karen.A.NewtonCole@hud.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
DOI_OSDBU@iosl.doi.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
robert.l.connolly@usdoj.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
osdbu@dol.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
smallbusiness@state.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
devera.redmond@dot.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
osdbu@va.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
small.business@opm.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
business@.usps.gov	Federal Small Business Offices	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
osd.pentagon.ousd-atl.mbx.osbp-info@mail.mil	Office of the Secretary of Defense	https://business.defense.gov/Work-with-us/Federal-Small-Business-Offices/	CONFIRMED	html
usarmy.pittsburgh-pa.ai2c.mbx.ai2c-business-inquiries@army.mil	Army AI2C	https://devcom.army.mil/contact-us/	CONFIRMED	html
AI2C_Visits_Events_Request@army.mil	Army AI2C	https://devcom.army.mil/contact-us/	CONFIRMED	html
usarmy.apg.devcom.mbx.public-affairs-office@army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
usarmy.apg.devcom-hq.mbx.congressional-affairs@army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
public_affairs@arl.army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
usarmy.apg.devcom-c5isr.mbx.pao@army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
usarmy.cbc.techtransfer@army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
GVSC_Public_Affairs@army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
usarmy.natick.devcom-sc.mbx.public-affairs@army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
usarmy.pica.devcom-ac.mbx.picatinny-public-affairs@army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
usarmy.redstone.ccdc-avmc.mbx.orta@army.mil	DEVCOM	https://devcom.army.mil/contact-us/	CONFIRMED	html
DEVCOM_Partnerships@army.mil	DEVCOM	https://devcom.army.mil/partner-with-us/	CONFIRMED	html
SPARX@army.mil	DEVCOM	https://devcom.army.mil/partner-with-us/	CONFIRMED	html
jill.kenney@accenturefederal.com	Accenture Federal Services	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
ellisa.wright@accenturefederal.com	Accenture Federal Services	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
jerrilynne.g.huffman@nasa.gov	Amentum	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
rochelle.lowe@amentum.com	Amentum	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
chalaun.t.allen@nasa.gov	Amentum	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
joann.v.belt@nasa.gov	Amentum (formerly Jacobs)	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
genevieve.burkett@astrion.us	Astrion	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
Shannon.Price@astrion.us	Astrion	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
kay.johnson@axientcorp.com	Astrion	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
jon.sharpe@axientcorp.com	Astrion	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
rlrobert@auburn.edu	Auburn University Huntsville Research Center	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
vrk0002@auburn.edu	Auburn University Huntsville Research Center	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
lori.crump@bluehalo.com	AV - formerly Blue Halo	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
alicia.hyde@bluehalo.com	AV - formerly Blue Halo	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
marquis.white@baesystems.us	BAE Systems Inc., Space & Mission Systems Sector	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
pam.byrd@baesystems.us	BAE Systems Inc., Space & Mission Systems Sector	https://doingbusiness.msfc.nasa.gov/documents/3128625/3185451/MPCSC_Members_List.pdf	CONFIRMED	pdf
